time,e22x32STPhoRadA,e22x30CthTer,e22x32CthTer,e22x30MPMDnaB,e22x30SaPdpol,e22x32NrdA2,e22x33NrdA2,e22x30MjaKlbA,e22x33MjaKlbA,e26x30TerThyXS1,e26x30STPhoRadA,e26x30MPMDnaB,e26x32NrdA2,e26x33NrdA2,e26x30MjaKlbA,e26x33MjaKlbA,e32x30NpuSspS1,e32x32gp411,e32x32gp418,e32x32NrdJ1,e32x33NrdJ1,e32x30SspGyrB,e32x30STPhoRadA,e32x32CthTer,e32x32NrdA2,e32x33NrdA2,e33x30SspGyrB,e33x30TerThyXS1,e33x30TvoVMA,e33x30STPhoRadA,e33x32STPhoRadA,e33x32CthTer,e33x30SaPdpol,e33x32NrdA2,e33x33NrdA2,e33x30MjaKlbA,e34x32M86,e34x30STNpuSspS2,e34x32gp411,e34x32gp418,e34x32NrdJ1,e34x33NrdJ1,e34x32STIMPDH1,e34x30SspGyrB,e34x30SspGyrB,e34x30TvoVMA,e34x30STPhoRadA,e34x30CthTer,e34x30SaPdpol,e34x32NrdA2,e34x33NrdA2,e34x33NrdA2,e34x30MjaKlbA,e34x33MjaKlbA,e38x32M86,e38x30NpuSspS1,e38x32gp418,e38x32NrdJ1,e38x33NrdJ1,e38x30SspGyrB,e38x30SspGyrB,e38x30TerThyXS2,e38x32CthTer,e38x32NrdA2,e38x33MjaKlbA,e41x32M86,e41x32gp418,e41x32NrdJ1,e41x30STsSspDnaX,e41x30SspGyrB,e41x32STPhoRadA,e41x32NrdA2,e42x32M86,e42x32NrdJ1,e42x33NrdJ1,e42x32STIMPDH1,e42x30SspGyrB,e42x32STPhoRadA,e42x30SaPdpol,e42x32NrdA2,e42x33NrdA2,e42x30MjaKlbA,e15,e17,e20,e26,e33,gfp_med,gfp_med,gfp_low,gfp_low
0,72.26984,119.49287499999998,-0.3651533333333343,-11.587980000000002,-14.544733333333335,57.93460666666667,-49.21913333333333,-80.50008000000001,-71.28123000000001,43.07021,-55.831600000000016,-10.403023333333332,55.900643333333335,82.44269666666668,-8.398676666666665,-44.15693000000001,7.2867933333333355,1.5477599999999991,-25.59651,-29.2829,-42.88497666666667,33.68754666666667,-24.019256666666667,-39.41547333333333,37.977482666666674,80.33120666666667,-12.603453333333329,7.727093333333333,-9.62891,-12.037583333333332,-29.60424333333333,-80.52383999999999,-39.07566333333333,13.633649999999998,-38.40004,-40.16635333333333,29.578600000000005,4.0086933333333326,-10.072433333333334,6.252780000000001,-18.182399999999998,-20.700506666666666,-33.950010000000006,-0.8856966666666667,-29.6645,-4.770473333333336,-4.726669999999999,-34.16350333333333,-15.171239999999997,37.88406333333334,-6.804886666666665,-7.8372933333333314,-44.92433333333333,-22.550443333333334,-32.977500000000006,-16.590503333333334,-27.63002,-6.587526666666666,-10.158633333333334,-35.24934666666667,-17.55638,-11.380196666666668,1.2860533333333333,1.8603300000000018,-19.46245,1.6989633333333352,-19.195243333333334,-41.89041666666666,0.6132599999999999,4.008500000000001,-8.155233333333335,-29.789773333333333,-31.503733333333333,18.070996666666666,-49.63515666666666,-35.01413,-36.87397333333333,-18.15522,-39.811703333333334,-39.810233333333336,-32.742826666666666,-2.7281,-58.729870000000005,-36.90023,-34.05466666666667,-30.55385,13.921826666666668,5856.610280000001,5967.9959733333335,702.2039,635.2194466666666
20,17.03496,53.913396666666664,5.9025566666666665,61.23298,37.40679,62.767599999999995,13.783699999999998,38.10931,20.33991,55.55249333333333,-12.750403333333333,24.18875,-13.934889999999998,-1.3510599999999993,26.348393333333338,16.060826666666667,33.283143333333335,30.435886666666665,19.390673333333336,26.25686,40.68037666666667,46.90510333333333,6.1911266666666664,13.889919999999998,-13.548659999999998,46.01164666666667,-22.79509,19.38235666666667,-5.622773333333335,19.512439999999998,15.01797333333333,-8.238683333333332,-19.425306666666668,31.900969999999997,-28.658473333333333,17.48906666666667,-13.468596666666668,-6.617639999999998,1.19896,0.07313333333333343,10.761083333333334,14.043256666666665,5.037166666666667,31.571160000000003,34.721466666666664,30.78431,34.706673333333335,33.72359333333333,-39.73899333333333,33.734743333333334,-16.307666666666666,1.6914000000000005,-32.25278333333333,4.666916666666666,-8.845410000000001,-9.358053333333332,-6.102403333333334,17.173073333333335,-14.290966666666668,10.398456666666668,-97.81359666666664,-19.266689999999997,5.55418,-13.13346,-2.9841600000000006,-0.8638466666666664,0.44426666666666687,-18.34885,23.943630000000002,11.329563333333333,5.0467900000000006,-3.1646966666666674,-59.82070999999999,6.468513333333335,-50.82551999999999,-1.01019,-45.92668333333333,-5.848700000000001,-6.626966666666667,-13.277363333333332,-38.404599999999995,20.391406666666665,-50.47976666666667,-14.31633,-30.374326666666665,-41.495596666666664,-10.007106666666667,5057.757633333334,5040.38505,676.5657733333333,632.1864666666665
40,79.85755999999999,72.8858,64.54779333333333,51.30828,43.09934333333333,46.54816,48.53365,48.229159999999986,25.21261,42.73063666666667,21.76962333333334,48.52283666666667,58.515476666666665,40.475460000000005,48.88012333333334,27.902516666666667,38.55501666666667,33.22796,39.56402666666667,2.4435999999999996,13.805163333333333,22.34586,26.869003333333335,50.444806666666665,59.56396999999999,8.72324,35.010173333333334,9.559600000000001,28.394539999999996,17.12592,20.20229666666667,29.857279999999992,18.90288,20.964374666666668,-5.167156666666664,29.299630000000004,58.21149666666667,38.59838,41.46353,38.80199000000001,16.613733333333336,17.74098,15.72745333333333,22.725726666666663,15.057260000000001,-5.676126666666665,2.940099333333336,37.027281666666674,59.58533333333333,24.972070000000002,30.960993333333334,20.226343333333336,32.59520333333333,9.9183,25.287086666666667,41.853159999999995,-7.867549999999999,6.575626666666666,-17.50732,56.700109999999995,127.85198000000001,25.20302666666667,39.25065333333334,37.41009333333334,17.901067333333334,9.780389999999999,8.021243333333333,145.66214333333332,-5.241309999999999,-10.602243333333332,-5.9699800000000005,46.21169,35.22963999999998,10.06787,23.720429999999993,10.619644333333332,19.253570000000007,6.101113333333337,9.833549999999997,20.401263333333333,-22.08372,1.0012400000000004,-7.549759999999999,11.885710000000001,42.873416666666685,50.23263,46.44322,4961.068856666666,5344.63008,877.1146500000001,860.44728
60,1.4273866666666664,46.89126666666666,-11.199163333333333,33.12319333333334,4.8495,39.97483666666667,18.961156666666668,25.845276666666667,2.83949,33.056459999999994,-5.906106666666667,7.869936666666668,-10.679230000000002,-15.663713333333334,-2.0151299999999996,2.349353333333333,9.933543333333335,4.37557,12.372833333333332,18.458213333333337,10.0496,16.119996666666665,-2.754743333333334,-11.741369999999998,-21.825189999999996,35.10524,-24.634973333333335,-5.818876666666667,-33.29052333333333,0.09760333333333193,-10.700963333333332,-24.81974,-23.9404,3.0265533333333323,-25.022293333333334,-19.293666666666667,-17.944993333333333,-17.387073333333333,-15.48639666666667,-16.49445,-10.049453333333334,-2.7619066666666665,-18.06698,0.25516666666666765,-7.67906,17.054783333333333,11.642056666666667,3.1090766666666667,-31.56199666666667,22.413706666666666,-35.27502333333333,4.287836666666666,-69.42203666666667,-35.9502,-19.566546666666667,-34.9163,-33.131303333333335,-6.608629999999999,-26.480036666666667,-6.0495600000000005,-43.49421666666667,-9.178693333333335,-8.957346666666666,-47.412659999999995,-4.722666666666666,-15.492776666666666,-14.598056666666666,-14.77005,14.125493333333333,3.0701500000000004,13.4044,-4.17428,-51.75123333333334,2.6995933333333344,-76.97158,-17.14994,-64.06104,-33.61771,-35.39602333333334,-32.62572,-55.218889999999995,-6.352076666666666,-52.455090000000006,-9.816283333333333,-33.061499999999995,-38.189773333333335,-4.81459,5532.785853333334,5821.491273333333,1141.70524,1135.0204666666666
80,17.47337,43.67465333333333,27.065956666666665,37.80274666666667,22.32915,26.89791333333333,21.553173333333334,29.467646666666667,17.063756666666666,26.553303333333332,-13.455620000000001,10.562463333333332,4.120536666666667,3.4584833333333322,12.090206666666669,8.976420000000003,22.000400000000003,14.12015,14.569173333333334,21.975223333333332,21.808226666666666,24.47743,-2.334976666666666,8.750283333333336,5.54168,28.166409999999996,-20.3024,6.822819999999999,-22.492136666666667,-1.8219533333333342,-4.629036666666668,-20.26758,-22.48025,11.223966666666668,-20.520653333333332,0.8155599999999978,2.0648799999999974,0.5269033333333338,-3.5196033333333343,5.1885933333333325,-3.8177000000000003,0.8482300000000015,-8.335410000000001,11.504296666666667,11.076370000000002,7.840323333333333,10.663333333333334,18.353313333333332,-7.030693333333335,23.85478,-20.73162,-0.7366100000000012,-9.9931,-4.889266666666669,-49.04006666666667,-37.85066666666666,-20.894073333333335,11.24761,-15.72041,23.378106666666667,-28.735253333333333,-5.85372,-12.1989,-2.10649,-12.65943,-17.96668,-2.2240833333333336,-32.25663,3.440183333333333,0.9498133333333328,0.010710000000000738,-0.40406333333333305,-39.90222666666667,4.941433333333334,-30.923586666666665,-19.97259666666667,-31.048783333333333,-16.665636666666668,-18.6046,-17.68384,-51.89819,-12.890733333333335,-47.36401,-15.590716666666667,-12.1989,-13.323326666666667,-12.074676666666667,6060.176643333332,6233.812633333334,1486.8351,1526.95445
100,10.824663333333332,37.09560666666667,21.11291,15.330043333333336,28.045396666666672,33.015773333333335,24.595086666666663,16.60687,5.016373333333335,29.97761,-2.1772299999999984,0.5022333333333334,18.33682333333333,4.6485199999999995,10.752106666666664,8.547116666666666,22.786543333333338,-5.199093333333334,-1.4737633333333324,0.13821666666666724,11.024963333333334,8.052566666666666,2.70781,2.04649,-1.457299999999999,10.089899999999998,-8.78987,-2.5498966666666667,-0.1756466666666666,-11.7355,-7.0735,-4.532963333333333,-13.960696666666669,-13.28269,-24.935083333333335,1.3844233333333331,9.252403333333334,6.313706666666666,13.686946666666666,1.4555766666666667,-5.109576666666668,-10.04213,2.501443333333333,9.001736666666668,0.4591666666666671,8.58244,-3.896593333333335,4.422043333333332,-5.867046666666667,19.272516666666668,-6.24428,-10.741716666666667,-4.650686666666665,-0.9305233333333339,-21.35172,-1.641426666666666,-18.89585333333333,-15.365873333333335,-7.86132,8.755883333333331,-2.2263499999999983,-1.309196666666665,-8.503753333333334,-32.73396,-6.948133333333334,-5.1192866666666665,-26.620523333333335,-4.054880000000001,-12.059426666666667,-12.575450000000002,-8.620373333333333,-0.6930800000000001,-6.583536666666667,5.51129,-19.27754333333333,-5.796013333333334,-16.91891,-17.334500000000002,-13.65028,-14.653849999999998,-31.399060000000002,-9.887166666666667,-38.59575666666667,-0.0565766666666665,-0.058683333333333344,-3.780663333333333,5.733906666666667,6788.3557433333335,6993.621306666667,1905.2880166666666,2016.1662933333337
120,21.054866666666666,30.558660000000003,15.825666666666669,33.31706666666667,33.76221333333333,35.636606666666665,25.46299,32.91950666666667,29.986370000000004,30.255476666666667,11.972803333333333,9.190099999999997,-4.07961,12.438396666666668,14.548446666666663,15.493653333333333,22.148313333333334,12.482913333333334,10.477176666666667,17.430293333333335,16.18750333333333,13.014606666666667,-1.54389,25.52124666666667,-2.5227366666666664,13.788110000000001,-1.3137899999999998,8.625313333333333,-8.747833333333332,6.482366666666667,7.312713333333336,13.612803333333332,-17.168633333333332,2.3735333333333326,-23.52023,8.148240000000001,3.4345,13.56356,9.554106666666668,8.607833333333332,10.54845,10.146573333333334,6.774726666666666,8.815666666666667,-2.0456133333333324,2.9872300000000003,10.483133333333333,21.61723333333333,-21.748900000000003,17.033959999999997,-10.150743333333335,-1.626463333333333,-18.36808,10.574546666666667,-16.880820000000003,-15.467970000000001,-25.353246666666667,-5.287876666666667,-7.862743333333333,17.342029999999998,-38.08769999999999,3.021040000000001,5.42162,-11.89196,-9.18,-10.284243333333334,-19.884296666666664,-27.22777333333333,2.203903333333333,-2.5775733333333335,-1.6361599999999996,-6.960613333333334,-28.020516666666666,-1.919873333333334,-29.598960000000005,-8.497010000000003,-7.731926666666666,-5.57235,-18.280440000000002,-14.840233333333332,-40.56967333333333,3.5385933333333335,-40.63590333333333,-0.37906666666666694,-10.678026666666668,-6.219416666666668,0.6875900000000019,7959.158023333333,8199.556086666666,2397.51826,2506.5455500000003
140,52.09491333333333,45.76534999999999,40.167429999999996,37.965493333333335,33.902276666666666,45.039350000000006,44.016196666666666,28.153616666666665,24.912049999999997,40.878193333333336,21.223986666666665,24.599293333333332,46.694860000000006,15.690856666666667,28.01561,26.409636666666668,30.261923333333332,13.656729999999998,8.499736666666667,34.774773333333336,33.28059,12.016559999999998,0.42577666666666736,34.82957666666667,31.25839666666667,29.892220000000005,3.590853333333333,15.309346666666665,2.680383333333333,7.342239999999999,18.107983333333333,1.5604366666666671,-8.037776666666666,12.497390000000001,-9.887516666666667,9.739113333333334,33.67862333333333,31.53012,30.51805333333333,10.622596666666666,24.69929,30.603933333333334,23.79820666666667,32.335119999999996,24.17708,11.133486666666668,9.108926666666665,40.40692666666666,15.889943333333335,29.67189666666667,7.187206666666666,15.334180000000002,8.39899,-0.1647966666666664,2.1102233333333333,6.155056666666667,-10.376566666666667,0.4207233333333343,-13.131053333333332,3.335106666666667,-15.071473333333332,4.27286,6.5796866666666665,4.340773333333333,0.9286733333333329,-3.4174,-8.575783333333334,-17.905733333333334,-4.618826666666667,-6.280493333333332,6.176546666666667,18.578310000000002,-6.658636666666666,6.4649,-18.44280666666667,-0.5384000000000001,-15.654203333333333,-3.2958300000000005,5.154129999999999,5.809193333333334,-22.95111,-3.2942400000000007,-9.222903333333333,8.142053333333331,2.6521733333333337,16.331453333333332,12.857006666666669,9571.521676666665,9912.626040000001,3066.21143,3249.18643
160,50.816386666666666,59.117740000000005,39.549373333333335,45.06275333333334,40.785313333333335,51.832636666666666,44.15139,36.27368333333333,25.811776666666663,45.421459999999996,34.937803333333335,32.82381,29.481383333333337,22.46777666666667,26.62667,42.227246666666666,19.23761,13.41574,18.90792,42.86742666666666,39.240656666666666,30.195136666666667,15.194043333333335,30.274496666666668,36.938066666666664,21.71762666666667,7.8457,6.336099999999999,11.122506666666666,22.647886666666665,12.401159999999999,16.85614666666667,-0.9816866666666672,-3.1779399999999995,-0.46132333333333264,18.91251,45.72543666666667,38.004146666666664,36.76381333333333,39.42281,31.98488,36.92336666666667,21.678976666666667,31.667870000000004,31.120686666666668,35.16590333333333,17.06032,49.50239333333334,25.426080000000002,36.40521333333333,23.446426666666667,23.034886666666665,22.44539333333333,10.002733333333333,21.317366666666665,11.3194,-7.32154,-1.4711199999999998,-4.438789999999998,26.86433333333333,-9.932356666666669,1.5602900000000002,17.77400666666667,5.455546666666668,10.121293333333334,9.596186666666668,-6.459103333333331,6.455920000000002,0.09408000000000005,-2.0542933333333324,15.683496666666668,8.67996,-6.072713333333332,2.8800200000000005,-10.92794,9.860396666666665,1.9094566666666672,-10.07425,2.57595,5.003533333333333,-21.28682,-1.2360499999999999,-19.072366666666667,6.05528,-3.999633333333334,21.945156666666666,-5.165693333333333,11771.346306666666,12160.037559999999,4100.2723466666675,4296.094246666667
180,55.37753999999999,69.92214333333334,47.68086666666667,45.06447666666667,35.28614666666666,66.15296000000001,40.27137,35.34006666666667,47.801700000000004,39.33838666666667,23.58854666666667,38.27976666666667,43.312176666666666,26.195436666666666,39.58911666666666,29.51005333333333,26.837469999999996,17.585443333333334,31.419420000000002,61.464920000000006,435.45561999999995,42.775553333333335,19.294823333333333,36.22105333333334,139.71592,19.598093333333335,0.8298100000000002,8.741046666666668,2.556093333333333,-8.595326666666667,18.381960000000003,-1.354913333333333,-12.595930000000001,-2.822083333333334,-9.128466666666668,4.584773333333334,84.47775,49.37256666666667,38.06887666666667,39.916349999999994,38.27581666666667,41.80221666666667,30.929443333333335,44.04328,147.52222666666665,28.527533333333334,33.35920333333333,60.449306666666665,38.23824,50.47392666666667,26.363176666666664,33.517653333333335,18.18800333333333,8.547516666666667,13.775889999999999,7.1118,-6.529763333333334,-1.4124266666666667,-7.058160000000001,21.113673333333335,9.145286666666667,12.316106666666665,27.41914,12.864006666666667,12.154806666666667,6.710046666666666,-5.222276666666667,-3.215526666666667,9.543656666666665,4.659223333333334,2.1772666666666662,20.489383333333333,2.7869600000000005,7.961986666666667,-2.9428400000000003,-8.241750000000001,2.245833333333334,-11.194793333333335,0.4847466666666668,-0.18400333333333427,-16.060299999999998,-3.16729,-19.44062,1.9108333333333334,20.200373333333335,35.55000666666667,16.920863333333333,14602.37447,15098.411116666668,5402.431196666667,5739.68982
